HCPCS Code,Modifier,Short Description,Mac Locality,Non-Facility Price,Facility Price,Non-Facility Limiting Charge,Facility Limiting Charge,GPCI Work,GPCI PE,GPCI MP,Proc Stat,Work RVU,NA Flag for Trans Non-FAC PE RVU,Transitioned Non-FAC PE RVU,NA Flag for Fully IMP Non-FAC PE RVU,Fully Implemented Non-FAC PE RVU,NA Flag for Trans facility PE RVU,Transitioned Facility PE RVU,NA Flag for Fully IMP FAC PE RVU,Fully Implemented Facility PE RVU,MP RVU,Transitioned Non-FAC Total,Transitioned Facility Total,Fully Implemented Non-Fac Total,Fully Implemented Facility Total,PCTC,Global,Pre Op,Intra Op,Post Op,Mult Surg,Bilt Surg,Asst Surg,Co Surg,Team Surg,Phys Supv,Endobase,Conv Fact,Not Used for Medicare,Diag Imaging Family Ind,Opps Non-Facility Payment Amount,Opps Facility Payment Amount,Non-Fac PE Used For Opps PMT AMT,Facility PE Used For Opps PMT AMT,Malpractice Used For Opps PMT AMT
31231,,Nasal endoscopy dx,360221,197.11,65.03,215.35,71.04,1.0,1.0,0.86,A,1.1,,4.25,,4.25,,0.59,,0.59,0.13,5.48,1.82,5.48,1.82,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0896,,99,,,0,0,0
31231,,Nasal endoscopy dx,630200,186.77,61.42,204.04,67.1,1.0,0.949,0.322,A,1.1,,4.25,,4.25,,0.59,,0.59,0.13,5.48,1.82,5.48,1.82,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0896,,99,,,0,0,0
31231,,Nasal endoscopy dx,1140216,177.0,63.8,193.37,69.7,1.0,0.857,1.247,A,1.1,,4.25,,4.25,,0.59,,0.59,0.13,5.48,1.82,5.48,1.82,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0896,,99,,,0,0,0
31231,,Nasal endoscopy dx,240299,198.78,65.11,217.17,71.13,1.0,1.012,0.823,A,1.1,,4.25,,4.25,,0.59,,0.59,0.13,5.48,1.82,5.48,1.82,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0896,,99,,,0,0,0
31231,,Nasal endoscopy dx,240202,224.39,69.85,245.15,76.31,1.031,1.17,0.854,A,1.1,,4.25,,4.25,,0.59,,0.59,0.13,5.48,1.82,5.48,1.82,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0896,,99,,,0,0,0
31231,,Nasal endoscopy dx,920250,198.94,65.8,217.34,71.88,1.0,1.008,0.988,A,1.1,,4.25,,4.25,,0.59,,0.59,0.13,5.48,1.82,5.48,1.82,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0896,,99,,,0,0,0
31231,,Nasal endoscopy dx,1130200,195.94,65.04,214.06,71.05,1.0,0.991,0.903,A,1.1,,4.25,,4.25,,0.59,,0.59,0.13,5.48,1.82,5.48,1.82,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0896,,99,,,0,0,0
31231,,Nasal endoscopy dx,1451250,197.04,63.89,215.26,69.8,1.0,1.008,0.582,A,1.1,,4.25,,4.25,,0.59,,0.59,0.13,5.48,1.82,5.48,1.82,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0896,,99,,,0,0,0
31231,,Nasal endoscopy dx,350209,185.88,63.96,203.07,69.88,1.0,0.923,0.982,A,1.1,,4.25,,4.25,,0.59,,0.59,0.13,5.48,1.82,5.48,1.82,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0896,,99,,,0,0,0
31231,,Nasal endoscopy dx,441299,188.19,63.1,205.59,68.94,1.0,0.947,0.69,A,1.1,,4.25,,4.25,,0.59,,0.59,0.13,5.48,1.82,5.48,1.82,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0896,,99,,,0,0,0
