HCPCS Code,Modifier,Short Description,Mac Locality,Non-Facility Price,Facility Price,Non-Facility Limiting Charge,Facility Limiting Charge,GPCI Work,GPCI PE,GPCI MP,Proc Stat,Work RVU,NA Flag for Trans Non-FAC PE RVU,Transitioned Non-FAC PE RVU,NA Flag for Fully IMP Non-FAC PE RVU,Fully Implemented Non-FAC PE RVU,NA Flag for Trans facility PE RVU,Transitioned Facility PE RVU,NA Flag for Fully IMP FAC PE RVU,Fully Implemented Facility PE RVU,MP RVU,Transitioned Non-FAC Total,Transitioned Facility Total,Fully Implemented Non-Fac Total,Fully Implemented Facility Total,PCTC,Global,Pre Op,Intra Op,Post Op,Mult Surg,Bilt Surg,Asst Surg,Co Surg,Team Surg,Phys Supv,Endobase,Conv Fact,Not Used for Medicare,Diag Imaging Family Ind,Opps Non-Facility Payment Amount,Opps Facility Payment Amount,Non-Fac PE Used For Opps PMT AMT,Facility PE Used For Opps PMT AMT,Malpractice Used For Opps PMT AMT
31231,  ,Nasal endoscopy dx,1520200,180.31,63.8,196.99,69.7,1.0,0.912,1.063,A,1.1,,4.43,,4.43,,0.66,,0.66,0.17,5.7,1.93,5.7,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,33.8872,,99,,,0,0,0
31231,  ,Nasal endoscopy dx,1510200,173.34,61.81,189.38,67.53,1.0,0.873,0.87,A,1.1,,4.43,,4.43,,0.66,,0.66,0.17,5.7,1.93,5.7,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,33.8872,,99,,,0,0,0
31231,  ,Nasal endoscopy dx,1451250,190.07,62.7,207.66,68.5,1.0,0.997,0.543,A,1.1,,4.43,,4.43,,0.66,,0.66,0.17,5.7,1.93,5.7,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,33.8872,,99,,,0,0,0
31231,  ,Nasal endoscopy dx,1441201,200.13,66.75,218.64,72.93,1.023,1.044,0.915,A,1.1,,4.43,,4.43,,0.66,,0.66,0.17,5.7,1.93,5.7,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,33.8872,,99,,,0,0,0
31231,  ,Nasal endoscopy dx,1431240,198.03,65.67,216.34,71.75,1.0,1.036,0.907,A,1.1,,4.43,,4.43,,0.66,,0.66,0.17,5.7,1.93,5.7,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,33.8872,,99,,,0,0,0
31231,  ,Nasal endoscopy dx,1421299,202.09,66.54,220.79,72.7,1.022,1.061,0.819,A,1.1,,4.43,,4.43,,0.66,,0.66,0.17,5.7,1.93,5.7,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,33.8872,,99,,,0,0,0
31231,  ,Nasal endoscopy dx,1421201,224.1,70.79,244.83,77.34,1.045,1.2,0.868,A,1.1,,4.43,,4.43,,0.66,,0.66,0.17,5.7,1.93,5.7,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,33.8872,,99,,,0,0,0
31231,  ,Nasal endoscopy dx,1411299,176.89,61.27,193.25,66.93,1.0,0.905,0.651,A,1.1,,4.43,,4.43,,0.66,,0.66,0.17,5.7,1.93,5.7,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,33.8872,,99,,,0,0,0
31231,  ,Nasal endoscopy dx,1411203,191.91,63.52,209.67,69.4,1.0,1.005,0.654,A,1.1,,4.43,,4.43,,0.66,,0.66,0.17,5.7,1.93,5.7,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,33.8872,,99,,,0,0,0
31231,  ,Nasal endoscopy dx,1329204,233.37,78.53,254.96,85.79,1.061,1.212,2.061,A,1.1,,4.43,,4.43,,0.66,,0.66,0.17,5.7,1.93,5.7,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,33.8872,,99,,,0,0,0
31231,  ,Nasal endoscopy dx,1328299,184.46,62.84,201.53,68.66,1.0,0.952,0.742,A,1.1,,4.43,,4.43,,0.66,,0.66,0.17,5.7,1.93,5.7,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,33.8872,,99,,,0,0,0
31231,  ,Nasal endoscopy dx,1320203,212.9,71.73,232.59,78.37,1.036,1.105,1.458,A,1.1,,4.43,,4.43,,0.66,,0.66,0.17,5.7,1.93,5.7,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,33.8872,,99,,,0,0,0
31231,  ,Nasal endoscopy dx,1320202,234.6,79.76,256.3,87.14,1.056,1.212,2.307,A,1.1,,4.43,,4.43,,0.66,,0.66,0.17,5.7,1.93,5.7,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,33.8872,,99,,,0,0,0
