HCPCS Code,Modifier,Short Description,Mac Locality,Non-Facility Price,Facility Price,Non-Facility Limiting Charge,Facility Limiting Charge,GPCI Work,GPCI PE,GPCI MP,Proc Stat,Work RVU,NA Flag for Trans Non-FAC PE RVU,Transitioned Non-FAC PE RVU,NA Flag for Fully IMP Non-FAC PE RVU,Fully Implemented Non-FAC PE RVU,NA Flag for Trans facility PE RVU,Transitioned Facility PE RVU,NA Flag for Fully IMP FAC PE RVU,Fully Implemented Facility PE RVU,MP RVU,Transitioned Non-FAC Total,Transitioned Facility Total,Fully Implemented Non-Fac Total,Fully Implemented Facility Total,PCTC,Global,Pre Op,Intra Op,Post Op,Mult Surg,Bilt Surg,Asst Surg,Co Surg,Team Surg,Phys Supv,Endobase,Conv Fact,Not Used for Medicare,Diag Imaging Family Ind,Opps Non-Facility Payment Amount,Opps Facility Payment Amount,Non-Fac PE Used For Opps PMT AMT,Facility PE Used For Opps PMT AMT,Malpractice Used For Opps PMT AMT
31231,,Nasal endoscopy dx,360221,219.72,65.94,240.04,72.03,1.0,1.0,1.233,A,1.1,,5.21,,5.21,,0.69,,0.69,0.12,6.43,1.91,6.43,1.91,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,34.023,,99,,,0,0,0
31231,,Nasal endoscopy dx,95100,209.83,62.2,229.24,67.95,1.0,0.96,0.547,A,1.1,,5.21,,5.21,,0.69,,0.69,0.12,6.43,1.91,6.43,1.91,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,34.023,,99,,,0,0,0
31231,,Nasal endoscopy dx,1140216,189.21,61.88,206.72,67.61,1.0,0.828,1.229,A,1.1,,5.21,,5.21,,0.69,,0.69,0.12,6.43,1.91,6.43,1.91,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,34.023,,99,,,0,0,0
31231,,Nasal endoscopy dx,240202,244.74,68.81,267.38,75.18,1.025,1.144,0.881,A,1.1,,5.21,,5.21,,0.69,,0.69,0.12,6.43,1.91,6.43,1.91,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,34.023,,99,,,0,0,0
31231,,Nasal endoscopy dx,240299,220.33,64.7,240.71,70.68,1.0,1.012,0.861,A,1.1,,5.21,,5.21,,0.69,,0.69,0.12,6.43,1.91,6.43,1.91,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,34.023,,99,,,0,0,0
31231,,Nasal endoscopy dx,1130200,213.59,63.35,233.35,69.21,1.0,0.977,0.731,A,1.1,,5.21,,5.21,,0.69,,0.69,0.12,6.43,1.91,6.43,1.91,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,34.023,,99,,,0,0,0
31231,,Nasal endoscopy dx,920250,219.16,65.07,239.44,71.09,1.0,1.002,1.01,A,1.1,,5.21,,5.21,,0.69,,0.69,0.12,6.43,1.91,6.43,1.91,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,34.023,,99,,,0,0,0
31231,,Nasal endoscopy dx,1450250,218.37,63.35,238.56,69.21,1.0,1.008,0.554,A,1.1,,5.21,,5.21,,0.69,,0.69,0.12,6.43,1.91,6.43,1.91,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,34.023,,99,,,0,0,0
31231,,Nasal endoscopy dx,350209,204.29,63.43,223.19,69.3,1.0,0.916,1.102,A,1.1,,5.21,,5.21,,0.69,,0.69,0.12,6.43,1.91,6.43,1.91,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,34.023,,99,,,0,0,0
31231,,Nasal endoscopy dx,441299,202.39,62.14,221.11,67.89,1.0,0.912,0.809,A,1.1,,5.21,,5.21,,0.69,,0.69,0.12,6.43,1.91,6.43,1.91,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,34.023,,99,,,0,0,0
