HCPCS Code,Modifier,Short Description,Mac Locality,Non-Facility Price,Facility Price,Non-Facility Limiting Charge,Facility Limiting Charge,GPCI Work,GPCI PE,GPCI MP,Proc Stat,Work RVU,NA Flag for Trans Non-FAC PE RVU,Transitioned Non-FAC PE RVU,NA Flag for Fully IMP Non-FAC PE RVU,Fully Implemented Non-FAC PE RVU,NA Flag for Trans facility PE RVU,Transitioned Facility PE RVU,NA Flag for Fully IMP FAC PE RVU,Fully Implemented Facility PE RVU,MP RVU,Transitioned Non-FAC Total,Transitioned Facility Total,Fully Implemented Non-Fac Total,Fully Implemented Facility Total,PCTC,Global,Pre Op,Intra Op,Post Op,Mult Surg,Bilt Surg,Asst Surg,Co Surg,Team Surg,Phys Supv,Endobase,Conv Fact,Not Used for Medicare,Diag Imaging Family Ind,Opps Non-Facility Payment Amount,Opps Facility Payment Amount,Non-Fac PE Used For Opps PMT AMT,Facility PE Used For Opps PMT AMT,Malpractice Used For Opps PMT AMT
31231,,"Nasal endoscopy, dx",82600,150.45,67.13,164.37,73.34,1.0,0.869,0.579,A,1.1,,3.37,,3.34,,0.84,,0.7,0.09,4.56,2.03,4.53,1.89,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",82401,169.82,72.5,185.53,79.21,1.0,1.015,0.79,A,1.1,,3.37,,3.34,,0.84,,0.7,0.09,4.56,2.03,4.53,1.89,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",80599,185.54,78.06,202.7,85.28,1.043,1.121,0.958,A,1.1,,3.37,,3.34,,0.84,,0.7,0.09,4.56,2.03,4.53,1.89,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",80501,199.0,81.84,217.41,89.41,1.058,1.222,0.958,A,1.1,,3.37,,3.34,,0.84,,0.7,0.09,4.56,2.03,4.53,1.89,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",80303,179.35,76.19,195.95,83.23,1.014,1.076,1.148,A,1.1,,3.37,,3.34,,0.84,,0.7,0.09,4.56,2.03,4.53,1.89,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",80302,209.29,86.28,228.65,94.26,1.052,1.283,1.756,A,1.1,,3.37,,3.34,,0.84,,0.7,0.09,4.56,2.03,4.53,1.89,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",80301,211.01,86.36,230.53,94.35,1.065,1.3,1.48,A,1.1,,3.37,,3.34,,0.84,,0.7,0.09,4.56,2.03,4.53,1.89,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",80199,157.13,69.02,171.67,75.4,1.0,0.919,0.666,A,1.1,,3.37,,3.34,,0.84,,0.7,0.09,4.56,2.03,4.53,1.89,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",74099,143.04,66.05,156.27,72.16,1.0,0.803,0.878,A,1.1,,3.37,,3.34,,0.84,,0.7,0.09,4.56,2.03,4.53,1.89,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",74004,152.3,67.93,166.39,74.21,1.0,0.88,0.709,A,1.1,,3.37,,3.34,,0.84,,0.7,0.09,4.56,2.03,4.53,1.89,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",74002,165.45,71.77,180.75,78.41,1.0,0.977,0.931,A,1.1,,3.37,,3.34,,0.84,,0.7,0.09,4.56,2.03,4.53,1.89,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,,99,,,0,0,0
