HCPCS Code,Modifier,Short Description,Mac Locality,Non-Facility Price,Facility Price,Non-Facility Limiting Charge,Facility Limiting Charge,GPCI Work,GPCI PE,GPCI MP,Proc Stat,Work RVU,NA Flag for Trans Non-FAC PE RVU,Transitioned Non-FAC PE RVU,NA Flag for Fully IMP Non-FAC PE RVU,Fully Implemented Non-FAC PE RVU,NA Flag for Trans facility PE RVU,Transitioned Facility PE RVU,NA Flag for Fully IMP FAC PE RVU,Fully Implemented Facility PE RVU,MP RVU,Transitioned Non-FAC Total,Transitioned Facility Total,Fully Implemented Non-Fac Total,Fully Implemented Facility Total,PCTC,Global,Pre Op,Intra Op,Post Op,Mult Surg,Bilt Surg,Asst Surg,Co Surg,Team Surg,Phys Supv,Endobase,Conv Fact,Not Used for Medicare,Diag Imaging Family Ind,Opps Non-Facility Payment Amount,Opps Facility Payment Amount,Non-Fac PE Used For Opps PMT AMT,Facility PE Used For Opps PMT AMT,Malpractice Used For Opps PMT AMT
31231,,"Nasal endoscopy, dx",0,173.54,73.6,189.59,80.41,1.0,1.0,1.0,A,1.1,,3.62,,3.76,,0.85,,0.94,0.09,4.81,2.04,4.95,2.13,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0791,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",360221,162.86,70.82,177.93,77.37,1.0,0.921,0.889,A,1.1,,3.62,,3.76,,0.85,,0.94,0.09,4.81,2.04,4.95,2.13,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0791,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",95100,166.53,70.49,181.93,77.01,1.0,0.961,0.409,A,1.1,,3.62,,3.76,,0.85,,0.94,0.09,4.81,2.04,4.95,2.13,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0791,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",88416,163.45,72.11,178.57,78.78,1.0,0.914,1.353,A,1.1,,3.62,,3.76,,0.85,,0.94,0.09,4.81,2.04,4.95,2.13,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0791,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",83699,170.98,72.24,186.79,78.92,1.0,0.988,0.693,A,1.1,,3.62,,3.76,,0.85,,0.94,0.09,4.81,2.04,4.95,2.13,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0791,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",83602,184.24,75.81,201.29,82.82,1.014,1.085,0.706,A,1.1,,3.62,,3.76,,0.85,,0.94,0.09,4.81,2.04,4.95,2.13,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0791,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",920250,172.26,73.32,188.2,80.11,1.0,0.99,1.009,A,1.1,,3.62,,3.76,,0.85,,0.94,0.09,4.81,2.04,4.95,2.13,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0791,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",90400,168.77,71.63,184.38,78.25,1.0,0.972,0.657,A,1.1,,3.62,,3.76,,0.85,,0.94,0.09,4.81,2.04,4.95,2.13,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0791,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",1450250,170.84,71.7,186.64,78.33,1.0,0.992,0.489,A,1.1,,3.62,,3.76,,0.85,,0.94,0.09,4.81,2.04,4.95,2.13,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0791,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",350209,167.62,72.28,183.12,78.96,1.0,0.954,1.026,A,1.1,,3.62,,3.76,,0.85,,0.94,0.09,4.81,2.04,4.95,2.13,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0791,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",440299,165.92,71.97,181.26,78.63,1.0,0.94,1.065,A,1.1,,3.62,,3.76,,0.85,,0.94,0.09,4.81,2.04,4.95,2.13,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0791,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",440218,174.51,75.17,190.65,82.13,1.016,0.994,1.345,A,1.1,,3.62,,3.76,,0.85,,0.94,0.09,4.81,2.04,4.95,2.13,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0791,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",440215,171.65,73.71,187.53,80.53,1.0,0.98,1.223,A,1.1,,3.62,,3.76,,0.85,,0.94,0.09,4.81,2.04,4.95,2.13,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0791,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",440228,170.89,73.25,186.7,80.03,1.0,0.977,1.11,A,1.1,,3.62,,3.76,,0.85,,0.94,0.09,4.81,2.04,4.95,2.13,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0791,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",440211,174.39,74.35,190.52,81.22,1.009,1.001,1.11,A,1.1,,3.62,,3.76,,0.85,,0.94,0.09,4.81,2.04,4.95,2.13,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0791,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",440209,169.92,73.88,185.64,80.72,1.019,0.961,1.223,A,1.1,,3.62,,3.76,,0.85,,0.94,0.09,4.81,2.04,4.95,2.13,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0791,,99,,,0,0,0
