HCPCS Code,Modifier,Short Description,Mac Locality,Non-Facility Price,Facility Price,Non-Facility Limiting Charge,Facility Limiting Charge,GPCI Work,GPCI PE,GPCI MP,Proc Stat,Work RVU,NA Flag for Trans Non-FAC PE RVU,Transitioned Non-FAC PE RVU,NA Flag for Fully IMP Non-FAC PE RVU,Fully Implemented Non-FAC PE RVU,NA Flag for Trans facility PE RVU,Transitioned Facility PE RVU,NA Flag for Fully IMP FAC PE RVU,Fully Implemented Facility PE RVU,MP RVU,Transitioned Non-FAC Total,Transitioned Facility Total,Fully Implemented Non-Fac Total,Fully Implemented Facility Total,PCTC,Global,Pre Op,Intra Op,Post Op,Mult Surg,Bilt Surg,Asst Surg,Co Surg,Team Surg,Phys Supv,Endobase,Conv Fact,Not Used for Medicare,Diag Imaging Family Ind,Opps Non-Facility Payment Amount,Opps Facility Payment Amount,Non-Fac PE Used For Opps PMT AMT,Facility PE Used For Opps PMT AMT,Malpractice Used For Opps PMT AMT
31231,,Nasal endoscopy dx,360221,216.0,68.13,235.98,74.43,1.0,1.0,1.219,A,1.1,,4.75,,4.75,,0.62,,0.62,0.15,6.0,1.87,6.0,1.87,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.8043,,99,,,0,0,0
31231,,Nasal endoscopy dx,630200,204.84,63.62,223.79,69.51,1.0,0.955,0.566,A,1.1,,4.75,,4.75,,0.62,,0.62,0.15,6.0,1.87,6.0,1.87,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.8043,,99,,,0,0,0
31231,,Nasal endoscopy dx,1140216,188.45,64.83,205.88,70.82,1.0,0.836,1.282,A,1.1,,4.75,,4.75,,0.62,,0.62,0.15,6.0,1.87,6.0,1.87,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.8043,,99,,,0,0,0
31231,,Nasal endoscopy dx,240299,214.56,64.47,234.4,70.43,1.0,1.015,0.475,A,1.1,,4.75,,4.75,,0.62,,0.62,0.15,6.0,1.87,6.0,1.87,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.8043,,99,,,0,0,0
31231,,Nasal endoscopy dx,240202,239.46,68.67,261.61,75.02,1.025,1.155,0.495,A,1.1,,4.75,,4.75,,0.62,,0.62,0.15,6.0,1.87,6.0,1.87,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.8043,,99,,,0,0,0
31231,,Nasal endoscopy dx,920250,208.0,66.04,227.24,72.15,1.0,0.96,0.996,A,1.1,,4.75,,4.75,,0.62,,0.62,0.15,6.0,1.87,6.0,1.87,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.8043,,99,,,0,0,0
31231,,Nasal endoscopy dx,1130200,210.99,65.63,230.51,71.7,1.0,0.983,0.824,A,1.1,,4.75,,4.75,,0.62,,0.62,0.15,6.0,1.87,6.0,1.87,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.8043,,99,,,0,0,0
31231,,Nasal endoscopy dx,1451250,213.8,65.33,233.57,71.38,1.0,1.004,0.682,A,1.1,,4.75,,4.75,,0.62,,0.62,0.15,6.0,1.87,6.0,1.87,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.8043,,99,,,0,0,0
31231,,Nasal endoscopy dx,350209,202.47,66.13,221.2,72.25,1.0,0.922,1.169,A,1.1,,4.75,,4.75,,0.62,,0.62,0.15,6.0,1.87,6.0,1.87,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.8043,,99,,,0,0,0
31231,,Nasal endoscopy dx,441299,200.26,64.22,218.79,70.16,1.0,0.92,0.822,A,1.1,,4.75,,4.75,,0.62,,0.62,0.15,6.0,1.87,6.0,1.87,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.8043,,99,,,0,0,0
31231,,Nasal endoscopy dx,441218,216.35,67.59,236.37,73.85,1.019,1.006,0.955,A,1.1,,4.75,,4.75,,0.62,,0.62,0.15,6.0,1.87,6.0,1.87,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.8043,,99,,,0,0,0
31231,,Nasal endoscopy dx,441215,217.54,67.75,237.67,74.02,1.019,1.013,0.955,A,1.1,,4.75,,4.75,,0.62,,0.62,0.15,6.0,1.87,6.0,1.87,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.8043,,99,,,0,0,0
31231,,Nasal endoscopy dx,441228,212.95,65.82,232.65,71.9,1.005,0.995,0.772,A,1.1,,4.75,,4.75,,0.62,,0.62,0.15,6.0,1.87,6.0,1.87,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.8043,,99,,,0,0,0
31231,,Nasal endoscopy dx,441211,215.84,66.64,235.81,72.8,1.018,1.009,0.772,A,1.1,,4.75,,4.75,,0.62,,0.62,0.15,6.0,1.87,6.0,1.87,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.8043,,99,,,0,0,0
31231,,Nasal endoscopy dx,441209,213.63,67.24,233.39,73.46,1.019,0.99,0.955,A,1.1,,4.75,,4.75,,0.62,,0.62,0.15,6.0,1.87,6.0,1.87,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.8043,,99,,,0,0,0
31231,,Nasal endoscopy dx,441220,197.92,64.54,216.22,70.51,1.0,0.902,0.955,A,1.1,,4.75,,4.75,,0.62,,0.62,0.15,6.0,1.87,6.0,1.87,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.8043,,99,,,0,0,0
31231,,Nasal endoscopy dx,441231,216.8,66.12,236.85,72.24,1.0,1.019,0.766,A,1.1,,4.75,,4.75,,0.62,,0.62,0.15,6.0,1.87,6.0,1.87,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.8043,,99,,,0,0,0
31231,,Nasal endoscopy dx,1030235,194.92,62.13,212.95,67.88,1.0,0.898,0.524,A,1.1,,4.75,,4.75,,0.62,,0.62,0.15,6.0,1.87,6.0,1.87,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.8043,,99,,,0,0,0
31231,,Nasal endoscopy dx,340202,211.6,63.73,231.18,69.63,1.0,1.0,0.4,A,1.1,,4.75,,4.75,,0.62,,0.62,0.15,6.0,1.87,6.0,1.87,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.8043,,99,,,0,0,0
31231,,Nasal endoscopy dx,1120201,198.33,63.47,216.67,69.34,1.0,0.912,0.715,A,1.1,,4.75,,4.75,,0.62,,0.62,0.15,6.0,1.87,6.0,1.87,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.8043,,99,,,0,0,0
31231,,Nasal endoscopy dx,1441201,223.41,67.7,244.08,73.97,1.022,1.053,0.759,A,1.1,,4.75,,4.75,,0.62,,0.62,0.15,6.0,1.87,6.0,1.87,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.8043,,99,,,0,0,0
31231,,Nasal endoscopy dx,920220,160.86,56.61,175.74,61.84,1.0,0.705,0.293,A,1.1,,4.75,,4.75,,0.62,,0.62,0.15,6.0,1.87,6.0,1.87,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.8043,,99,,,0,0,0
31231,,Nasal endoscopy dx,1250299,202.68,65.31,221.43,71.35,1.0,0.929,0.987,A,1.1,,4.75,,4.75,,0.62,,0.62,0.15,6.0,1.87,6.0,1.87,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.8043,,99,,,0,0,0
31231,,Nasal endoscopy dx,1250201,231.87,71.13,253.31,77.71,1.021,1.087,1.264,A,1.1,,4.75,,4.75,,0.62,,0.62,0.15,6.0,1.87,6.0,1.87,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.8043,,99,,,0,0,0
31231,,Nasal endoscopy dx,230299,207.65,64.65,226.85,70.63,1.0,0.967,0.708,A,1.1,,4.75,,4.75,,0.62,,0.62,0.15,6.0,1.87,6.0,1.87,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.8043,,99,,,0,0,0
31231,,Nasal endoscopy dx,230201,221.79,66.67,242.3,72.84,1.005,1.049,0.708,A,1.1,,4.75,,4.75,,0.62,,0.62,0.15,6.0,1.87,6.0,1.87,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.8043,,99,,,0,0,0
