HCPCS Code,Modifier,Short Description,Mac Locality,Non-Facility Price,Facility Price,Non-Facility Limiting Charge,Facility Limiting Charge,GPCI Work,GPCI PE,GPCI MP,Proc Stat,Work RVU,NA Flag for Trans Non-FAC PE RVU,Transitioned Non-FAC PE RVU,NA Flag for Fully IMP Non-FAC PE RVU,Fully Implemented Non-FAC PE RVU,NA Flag for Trans facility PE RVU,Transitioned Facility PE RVU,NA Flag for Fully IMP FAC PE RVU,Fully Implemented Facility PE RVU,MP RVU,Transitioned Non-FAC Total,Transitioned Facility Total,Fully Implemented Non-Fac Total,Fully Implemented Facility Total,PCTC,Global,Pre Op,Intra Op,Post Op,Mult Surg,Bilt Surg,Asst Surg,Co Surg,Team Surg,Phys Supv,Endobase,Conv Fact,Not Used for Medicare,Diag Imaging Family Ind,Opps Non-Facility Payment Amount,Opps Facility Payment Amount,Non-Fac PE Used For Opps PMT AMT,Facility PE Used For Opps PMT AMT,Malpractice Used For Opps PMT AMT
31231,,"Nasal endoscopy, dx",65000,156.17,66.57,170.61,72.73,1.0,0.881,0.632,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",63000,159.88,67.14,174.67,73.35,1.0,0.912,0.514,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",59100,198.21,78.32,216.55,85.56,1.038,1.179,0.934,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",59099,166.55,71.26,181.95,77.85,1.0,0.937,1.489,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",59004,186.92,79.23,204.22,86.56,1.0,1.059,2.703,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",59003,177.08,74.99,193.46,81.92,1.0,1.004,1.965,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",52899,154.91,67.15,169.24,73.37,1.0,0.863,0.965,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",52801,172.81,71.62,188.79,78.25,1.0,0.995,1.066,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",52401,179.45,73.69,196.05,80.5,1.029,1.04,0.946,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",52399,148.04,65.47,161.74,71.52,1.0,0.812,0.938,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",52301,165.67,69.78,181.0,76.23,1.0,0.943,1.001,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",52200,152.0,65.26,166.06,71.29,1.0,0.853,0.503,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",52105,158.32,68.02,172.96,74.31,1.0,0.888,0.989,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",52013,149.92,64.6,163.79,70.58,1.0,0.839,0.439,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",51200,152.08,65.95,166.15,72.05,1.0,0.847,0.76,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",51199,156.65,67.36,171.14,73.59,1.0,0.878,0.889,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",51101,180.25,73.17,196.92,79.94,1.009,1.053,0.892,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",51000,151.99,65.55,166.05,71.62,1.0,0.85,0.617,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",90301,206.12,80.53,225.19,87.98,1.047,1.235,0.972,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",90201,177.27,72.22,193.67,78.91,1.011,1.033,0.777,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",90199,170.07,70.31,185.81,76.82,1.0,0.981,0.812,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",90101,182.89,74.18,199.81,81.05,1.012,1.069,1.01,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",90099,156.55,67.87,171.03,74.15,1.0,0.872,1.092,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",90031,175.27,71.95,191.48,78.6,1.0,1.016,0.969,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",90028,169.65,70.91,185.35,77.47,1.0,0.971,1.077,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",90020,156.76,68.5,171.27,74.83,1.0,0.868,1.311,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",90018,175.03,73.24,191.22,80.01,1.016,1.001,1.31,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",90015,168.25,71.04,183.82,77.61,1.0,0.956,1.25,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",90011,178.23,73.18,194.71,79.95,1.009,1.033,1.077,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",90009,167.09,71.3,182.55,77.89,1.019,0.942,1.25,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",88416,151.21,67.52,165.2,73.76,1.0,0.823,1.436,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",88300,164.27,69.7,179.47,76.15,1.0,0.93,1.097,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",88001,157.82,66.4,172.42,72.54,1.0,0.899,0.417,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",86599,161.6,68.65,176.55,75.0,1.0,0.914,0.938,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",86501,189.08,77.01,206.57,84.14,1.016,1.102,1.492,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",83699,169.19,69.94,184.84,76.41,1.0,0.976,0.748,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",0,173.24,71.55,189.27,78.17,1.0,1.0,1.0,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",3114699,179.69,72.31,196.31,78.99,1.007,1.056,0.634,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",3114626,207.83,80.31,227.05,87.74,1.034,1.254,0.874,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",3114618,199.84,78.62,218.32,85.89,1.041,1.192,0.871,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",3114617,203.02,78.65,221.8,85.93,1.027,1.223,0.749,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",3114550,168.33,69.08,183.9,75.47,1.0,0.976,0.497,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",3114440,176.71,71.56,193.06,78.18,1.0,1.034,0.693,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",3114399,186.86,74.39,204.15,81.27,1.007,1.106,0.787,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",3114301,214.92,81.61,234.8,89.15,1.029,1.311,0.787,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",83602,187.41,74.63,204.75,81.54,1.014,1.109,0.755,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",83599,161.53,67.37,176.48,73.6,1.0,0.926,0.453,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",83501,176.36,70.91,192.68,77.47,1.002,1.037,0.453,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",83400,178.33,72.98,194.83,79.73,1.002,1.036,1.067,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",83301,190.55,74.93,208.18,81.86,1.001,1.137,0.726,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",83101,186.31,74.65,203.54,81.56,1.017,1.098,0.828,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",82600,154.14,65.77,168.4,71.85,1.0,0.869,0.506,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",82401,172.8,70.7,188.78,77.24,1.0,1.004,0.715,A,1.1,,3.49,,3.6,,0.82,,0.77,0.09,4.68,2.01,4.79,1.96,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,38.087,,99,,,0,0,0
