HCPCS Code,Modifier,Short Description,Mac Locality,Non-Facility Price,Facility Price,Non-Facility Limiting Charge,Facility Limiting Charge,GPCI Work,GPCI PE,GPCI MP,Proc Stat,Work RVU,NA Flag for Trans Non-FAC PE RVU,Transitioned Non-FAC PE RVU,NA Flag for Fully IMP Non-FAC PE RVU,Fully Implemented Non-FAC PE RVU,NA Flag for Trans facility PE RVU,Transitioned Facility PE RVU,NA Flag for Fully IMP FAC PE RVU,Fully Implemented Facility PE RVU,MP RVU,Transitioned Non-FAC Total,Transitioned Facility Total,Fully Implemented Non-Fac Total,Fully Implemented Facility Total,PCTC,Global,Pre Op,Intra Op,Post Op,Mult Surg,Bilt Surg,Asst Surg,Co Surg,Team Surg,Phys Supv,Endobase,Conv Fact,Not Used for Medicare,Diag Imaging Family Ind,Opps Non-Facility Payment Amount,Opps Facility Payment Amount,Non-Fac PE Used For Opps PMT AMT,Facility PE Used For Opps PMT AMT,Malpractice Used For Opps PMT AMT
31231,,Nasal endoscopy dx,360221,198.03,78.9,216.35,86.2,1.0,1.0,1.233,A,1.1,,4.57,,4.64,,1.07,,1.09,0.12,5.79,2.29,5.86,2.31,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,34.0376,,99,,,0,0,0
31231,,Nasal endoscopy dx,95100,189.01,74.64,206.49,81.54,1.0,0.96,0.547,A,1.1,,4.57,,4.64,,1.07,,1.09,0.12,5.79,2.29,5.86,2.31,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,34.0376,,99,,,0,0,0
31231,,Nasal endoscopy dx,1140216,171.26,72.62,187.1,79.33,1.0,0.828,1.229,A,1.1,,4.57,,4.64,,1.07,,1.09,0.12,5.79,2.29,5.86,2.31,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,34.0376,,99,,,0,0,0
31231,,Nasal endoscopy dx,83602,219.93,83.64,240.27,91.38,1.025,1.144,0.881,A,1.1,,4.57,,4.64,,1.07,,1.09,0.12,5.79,2.29,5.86,2.31,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,34.0376,,99,,,0,0,0
31231,,Nasal endoscopy dx,83699,198.38,77.82,216.73,85.01,1.0,1.012,0.861,A,1.1,,4.57,,4.64,,1.07,,1.09,0.12,5.79,2.29,5.86,2.31,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,34.0376,,99,,,0,0,0
31231,,Nasal endoscopy dx,1130200,192.4,76.01,210.2,83.04,1.0,0.977,0.731,A,1.1,,4.57,,4.64,,1.07,,1.09,0.12,5.79,2.29,5.86,2.31,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,34.0376,,99,,,0,0,0
31231,,Nasal endoscopy dx,920250,197.43,78.06,215.69,85.28,1.0,1.002,1.01,A,1.1,,4.57,,4.64,,1.07,,1.09,0.12,5.79,2.29,5.86,2.31,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,34.0376,,99,,,0,0,0
31231,,Nasal endoscopy dx,1450250,196.5,76.42,214.68,83.48,1.0,1.008,0.554,A,1.1,,4.57,,4.64,,1.07,,1.09,0.12,5.79,2.29,5.86,2.31,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,34.0376,,99,,,0,0,0
31231,,Nasal endoscopy dx,350209,184.43,75.3,201.49,82.27,1.0,0.916,1.102,A,1.1,,4.57,,4.64,,1.07,,1.09,0.12,5.79,2.29,5.86,2.31,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,34.0376,,99,,,0,0,0
31231,,Nasal endoscopy dx,440299,182.61,73.96,199.5,80.8,1.0,0.912,0.809,A,1.1,,4.57,,4.64,,1.07,,1.09,0.12,5.79,2.29,5.86,2.31,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,34.0376,,99,,,0,0,0
